縣市,統計期,業者名稱,類別,基地臺
新竹市,1110930,中華電信股份有限公司,4G,628
新竹市,1110930,台灣大哥大股份有限公司,4G,411
新竹市,1110930,台灣之星電信股份有限公司,4G,363
新竹市,1110930,亞太電信股份有限公司,4G,201
新竹縣,1110930,中華電信股份有限公司,4G,1056
新竹縣,1110930,台灣之星電信股份有限公司,4G,522
新竹縣,1110930,台灣大哥大股份有限公司,4G,733
新竹縣,1110930,亞太電信股份有限公司,4G,304
新竹縣,1110930,遠傳電信股份有限公司,4G,690
嘉義市,1110930,亞太電信股份有限公司,4G,132
嘉義市,1110930,台灣大哥大股份有限公司,4G,270
嘉義市,1110930,中華電信股份有限公司,4G,343
嘉義市,1110930,台灣之星電信股份有限公司,4G,173
嘉義市,1110930,遠傳電信股份有限公司,4G,214
嘉義縣,1110930,遠傳電信股份有限公司,4G,588
嘉義縣,1110930,台灣大哥大股份有限公司,4G,615
嘉義縣,1110930,中華電信股份有限公司,4G,999
嘉義縣,1110930,亞太電信股份有限公司,4G,228
嘉義縣,1110930,台灣之星電信股份有限公司,4G,368
彰化縣,1110930,亞太電信股份有限公司,4G,488
彰化縣,1110930,台灣大哥大股份有限公司,4G,1223
彰化縣,1110930,遠傳電信股份有限公司,4G,1143
彰化縣,1110930,中華電信股份有限公司,4G,1851
彰化縣,1110930,台灣之星電信股份有限公司,4G,697
臺中市,1110930,台灣之星電信股份有限公司,4G,2167
臺中市,1110930,台灣大哥大股份有限公司,4G,3571
臺中市,1110930,遠傳電信股份有限公司,4G,3405
臺中市,1110930,亞太電信股份有限公司,4G,1750
臺中市,1110930,中華電信股份有限公司,4G,4865
臺北市,1110930,中華電信股份有限公司,4G,3015
臺北市,1110930,遠傳電信股份有限公司,4G,2929
臺北市,1110930,台灣之星電信股份有限公司,4G,1830
臺北市,1110930,亞太電信股份有限公司,4G,1531
臺北市,1110930,台灣大哥大股份有限公司,4G,2670
臺東縣,1110930,中華電信股份有限公司,4G,652
臺東縣,1110930,台灣大哥大股份有限公司,4G,463
臺東縣,1110930,台灣之星電信股份有限公司,4G,292
臺東縣,1110930,亞太電信股份有限公司,4G,151
臺東縣,1110930,遠傳電信股份有限公司,4G,418
臺南市,1110930,中華電信股份有限公司,4G,2166
臺南市,1110930,台灣大哥大股份有限公司,4G,1828
臺南市,1110930,遠傳電信股份有限公司,4G,1595
臺南市,1110930,亞太電信股份有限公司,4G,869
臺南市,1110930,台灣之星電信股份有限公司,4G,1309
澎湖縣,1110930,台灣大哥大股份有限公司,4G,174
澎湖縣,1110930,台灣之星電信股份有限公司,4G,75
澎湖縣,1110930,遠傳電信股份有限公司,4G,160
澎湖縣,1110930,中華電信股份有限公司,4G,196
澎湖縣,1110930,亞太電信股份有限公司,4G,41
宜蘭縣,1110831,台灣大哥大股份有限公司,4G,641
宜蘭縣,1110831,中華電信股份有限公司,4G,964
宜蘭縣,1110831,遠傳電信股份有限公司,4G,603
宜蘭縣,1110831,亞太電信股份有限公司,4G,194
宜蘭縣,1110831,台灣之星電信股份有限公司,4G,424
花蓮縣,1110831,遠傳電信股份有限公司,4G,696
花蓮縣,1110831,台灣大哥大股份有限公司,4G,711
花蓮縣,1110831,中華電信股份有限公司,4G,945
花蓮縣,1110831,亞太電信股份有限公司,4G,184
花蓮縣,1110831,台灣之星電信股份有限公司,4G,433
金門縣,1110831,中華電信股份有限公司,4G,274
金門縣,1110831,台灣之星電信股份有限公司,4G,47
金門縣,1110831,亞太電信股份有限公司,4G,32
金門縣,1110831,遠傳電信股份有限公司,4G,138
金門縣,1110831,台灣大哥大股份有限公司,4G,130
南投縣,1110831,台灣大哥大股份有限公司,4G,856
南投縣,1110831,台灣之星電信股份有限公司,4G,527
南投縣,1110831,中華電信股份有限公司,4G,1231
南投縣,1110831,遠傳電信股份有限公司,4G,907
南投縣,1110831,亞太電信股份有限公司,4G,359
屏東縣,1110831,中華電信股份有限公司,4G,1109
屏東縣,1110831,台灣大哥大股份有限公司,4G,977
屏東縣,1110831,亞太電信股份有限公司,4G,506
屏東縣,1110831,遠傳電信股份有限公司,4G,1049
屏東縣,1110831,台灣之星電信股份有限公司,4G,704
苗栗縣,1110831,台灣大哥大股份有限公司,4G,884
苗栗縣,1110831,台灣之星電信股份有限公司,4G,498
苗栗縣,1110831,亞太電信股份有限公司,4G,394
苗栗縣,1110831,中華電信股份有限公司,4G,1355
苗栗縣,1110831,遠傳電信股份有限公司,4G,977
桃園市,1110831,中華電信股份有限公司,4G,2083
桃園市,1110831,亞太電信股份有限公司,4G,1058
桃園市,1110831,台灣大哥大股份有限公司,4G,1965
桃園市,1110831,台灣之星電信股份有限公司,4G,1543
桃園市,1110831,遠傳電信股份有限公司,4G,1958
高雄市,1110831,中華電信股份有限公司,4G,3233
高雄市,1110831,台灣之星電信股份有限公司,4G,1963
高雄市,1110831,台灣大哥大股份有限公司,4G,2504
高雄市,1110831,亞太電信股份有限公司,4G,1299
高雄市,1110831,遠傳電信股份有限公司,4G,2324
基隆市,1110831,台灣之星電信股份有限公司,4G,224
基隆市,1110831,中華電信股份有限公司,4G,369
基隆市,1110831,台灣大哥大股份有限公司,4G,279
基隆市,1110831,亞太電信股份有限公司,4G,230
基隆市,1110831,遠傳電信股份有限公司,4G,349
連江縣,1110831,台灣之星電信股份有限公司,4G,20
連江縣,1110831,中華電信股份有限公司,4G,96
連江縣,1110831,遠傳電信股份有限公司,4G,44
連江縣,1110831,台灣大哥大股份有限公司,4G,41
連江縣,1110831,亞太電信股份有限公司,4G,12
雲林縣,1110831,亞太電信股份有限公司,4G,300
雲林縣,1110831,台灣大哥大股份有限公司,4G,746
雲林縣,1110831,中華電信股份有限公司,4G,1292
雲林縣,1110831,遠傳電信股份有限公司,4G,748
雲林縣,1110831,台灣之星電信股份有限公司,4G,460
新北市,1110831,中華電信股份有限公司,4G,3014
新北市,1110831,台灣大哥大股份有限公司,4G,2719
新北市,1110831,台灣之星電信股份有限公司,4G,2330
新北市,1110831,遠傳電信股份有限公司,4G,2642
新北市,1110831,亞太電信股份有限公司,4G,1606
新竹市,1110831,台灣之星電信股份有限公司,4G,363
新竹市,1110831,台灣大哥大股份有限公司,4G,410
新竹市,1110831,亞太電信股份有限公司,4G,201
新竹市,1110831,中華電信股份有限公司,4G,615
新竹市,1110831,遠傳電信股份有限公司,4G,543
新竹縣,1110831,中華電信股份有限公司,4G,1027
新竹縣,1110831,台灣之星電信股份有限公司,4G,522
新竹縣,1110831,台灣大哥大股份有限公司,4G,722
新竹縣,1110831,亞太電信股份有限公司,4G,304
新竹縣,1110831,遠傳電信股份有限公司,4G,690
嘉義市,1110831,台灣大哥大股份有限公司,4G,270
嘉義市,1110831,中華電信股份有限公司,4G,342
嘉義市,1110831,遠傳電信股份有限公司,4G,214
嘉義市,1110831,台灣之星電信股份有限公司,4G,173
嘉義市,1110831,亞太電信股份有限公司,4G,132
嘉義縣,1110831,中華電信股份有限公司,4G,989
嘉義縣,1110831,台灣之星電信股份有限公司,4G,368
嘉義縣,1110831,台灣大哥大股份有限公司,4G,617
嘉義縣,1110831,亞太電信股份有限公司,4G,229
嘉義縣,1110831,遠傳電信股份有限公司,4G,588
彰化縣,1110831,遠傳電信股份有限公司,4G,1136
彰化縣,1110831,台灣之星電信股份有限公司,4G,699
彰化縣,1110831,中華電信股份有限公司,4G,1854
彰化縣,1110831,亞太電信股份有限公司,4G,510
彰化縣,1110831,台灣大哥大股份有限公司,4G,1224
臺中市,1110831,亞太電信股份有限公司,4G,1775
臺中市,1110831,台灣之星電信股份有限公司,4G,2167
臺中市,1110831,台灣大哥大股份有限公司,4G,3571
臺中市,1110831,中華電信股份有限公司,4G,4864
臺中市,1110831,遠傳電信股份有限公司,4G,3392
臺北市,1110831,台灣大哥大股份有限公司,4G,2649
臺北市,1110831,中華電信股份有限公司,4G,3000
臺北市,1110831,台灣之星電信股份有限公司,4G,1830
臺北市,1110831,亞太電信股份有限公司,4G,1584
臺北市,1110831,遠傳電信股份有限公司,4G,2929
臺東縣,1110831,台灣大哥大股份有限公司,4G,463
臺東縣,1110831,亞太電信股份有限公司,4G,151
臺東縣,1110831,中華電信股份有限公司,4G,651
臺東縣,1110831,台灣之星電信股份有限公司,4G,292
臺東縣,1110831,遠傳電信股份有限公司,4G,418
臺南市,1110831,台灣大哥大股份有限公司,4G,1819
臺南市,1110831,台灣之星電信股份有限公司,4G,1309
臺南市,1110831,遠傳電信股份有限公司,4G,1568
臺南市,1110831,亞太電信股份有限公司,4G,869
臺南市,1110831,中華電信股份有限公司,4G,2151
澎湖縣,1110831,亞太電信股份有限公司,4G,41
澎湖縣,1110831,中華電信股份有限公司,4G,194
澎湖縣,1110831,遠傳電信股份有限公司,4G,160
澎湖縣,1110831,台灣之星電信股份有限公司,4G,75
澎湖縣,1110831,台灣大哥大股份有限公司,4G,173
宜蘭縣,1110731,亞太電信股份有限公司,4G,194
宜蘭縣,1110731,台灣大哥大股份有限公司,4G,643
宜蘭縣,1110731,台灣之星電信股份有限公司,4G,424
宜蘭縣,1110731,遠傳電信股份有限公司,4G,598
宜蘭縣,1110731,中華電信股份有限公司,4G,957
花蓮縣,1110731,台灣之星電信股份有限公司,4G,433
花蓮縣,1110731,亞太電信股份有限公司,4G,184
花蓮縣,1110731,中華電信股份有限公司,4G,940
花蓮縣,1110731,台灣大哥大股份有限公司,4G,711
花蓮縣,1110731,遠傳電信股份有限公司,4G,683
金門縣,1110731,遠傳電信股份有限公司,4G,140
金門縣,1110731,亞太電信股份有限公司,4G,28
金門縣,1110731,台灣大哥大股份有限公司,4G,130
金門縣,1110731,中華電信股份有限公司,4G,272
金門縣,1110731,台灣之星電信股份有限公司,4G,47
南投縣,1110731,台灣之星電信股份有限公司,4G,527
南投縣,1110731,中華電信股份有限公司,4G,1229
南投縣,1110731,亞太電信股份有限公司,4G,359
南投縣,1110731,台灣大哥大股份有限公司,4G,841
南投縣,1110731,遠傳電信股份有限公司,4G,894
屏東縣,1110731,亞太電信股份有限公司,4G,479
屏東縣,1110731,中華電信股份有限公司,4G,1102
屏東縣,1110731,台灣之星電信股份有限公司,4G,704
屏東縣,1110731,遠傳電信股份有限公司,4G,1049
屏東縣,1110731,台灣大哥大股份有限公司,4G,977
苗栗縣,1110731,台灣之星電信股份有限公司,4G,498
苗栗縣,1110731,中華電信股份有限公司,4G,1353
苗栗縣,1110731,遠傳電信股份有限公司,4G,977
苗栗縣,1110731,亞太電信股份有限公司,4G,394
苗栗縣,1110731,台灣大哥大股份有限公司,4G,884
桃園市,1110731,台灣大哥大股份有限公司,4G,1967
桃園市,1110731,中華電信股份有限公司,4G,2056
桃園市,1110731,遠傳電信股份有限公司,4G,1958
桃園市,1110731,台灣之星電信股份有限公司,4G,1545
桃園市,1110731,亞太電信股份有限公司,4G,1064
高雄市,1110731,台灣大哥大股份有限公司,4G,2500
高雄市,1110731,台灣之星電信股份有限公司,4G,1963
高雄市,1110731,亞太電信股份有限公司,4G,1262
高雄市,1110731,中華電信股份有限公司,4G,3218
高雄市,1110731,遠傳電信股份有限公司,4G,2324
基隆市,1110731,中華電信股份有限公司,4G,368
基隆市,1110731,台灣大哥大股份有限公司,4G,281
基隆市,1110731,台灣之星電信股份有限公司,4G,224
基隆市,1110731,亞太電信股份有限公司,4G,230
基隆市,1110731,遠傳電信股份有限公司,4G,350
連江縣,1110731,中華電信股份有限公司,4G,93
連江縣,1110731,台灣之星電信股份有限公司,4G,20
連江縣,1110731,台灣大哥大股份有限公司,4G,41
連江縣,1110731,遠傳電信股份有限公司,4G,44
連江縣,1110731,亞太電信股份有限公司,4G,12
雲林縣,1110731,台灣之星電信股份有限公司,4G,460
雲林縣,1110731,台灣大哥大股份有限公司,4G,739
雲林縣,1110731,中華電信股份有限公司,4G,1292
雲林縣,1110731,亞太電信股份有限公司,4G,300
雲林縣,1110731,遠傳電信股份有限公司,4G,735
新北市,1110731,台灣之星電信股份有限公司,4G,2330
新北市,1110731,台灣大哥大股份有限公司,4G,2720
新北市,1110731,遠傳電信股份有限公司,4G,2638
新北市,1110731,中華電信股份有限公司,4G,2995
新北市,1110731,亞太電信股份有限公司,4G,1606
新竹市,1110731,台灣之星電信股份有限公司,4G,363
新竹市,1110731,台灣大哥大股份有限公司,4G,410
新竹市,1110731,遠傳電信股份有限公司,4G,549
新竹市,1110731,亞太電信股份有限公司,4G,201
新竹市,1110731,中華電信股份有限公司,4G,615
新竹縣,1110731,中華電信股份有限公司,4G,1027
新竹縣,1110731,台灣之星電信股份有限公司,4G,522
新竹縣,1110731,台灣大哥大股份有限公司,4G,722
新竹縣,1110731,遠傳電信股份有限公司,4G,684
新竹縣,1110731,亞太電信股份有限公司,4G,304
嘉義市,1110731,台灣大哥大股份有限公司,4G,269
嘉義市,1110731,中華電信股份有限公司,4G,342
嘉義市,1110731,亞太電信股份有限公司,4G,129
嘉義市,1110731,台灣之星電信股份有限公司,4G,173
嘉義市,1110731,遠傳電信股份有限公司,4G,213
嘉義縣,1110731,亞太電信股份有限公司,4G,218
嘉義縣,1110731,中華電信股份有限公司,4G,986
嘉義縣,1110731,台灣大哥大股份有限公司,4G,584
嘉義縣,1110731,遠傳電信股份有限公司,4G,587
嘉義縣,1110731,台灣之星電信股份有限公司,4G,368
彰化縣,1110731,遠傳電信股份有限公司,4G,1121
彰化縣,1110731,中華電信股份有限公司,4G,1854
彰化縣,1110731,台灣大哥大股份有限公司,4G,1206
彰化縣,1110731,台灣之星電信股份有限公司,4G,699
彰化縣,1110731,亞太電信股份有限公司,4G,510
臺中市,1110731,台灣之星電信股份有限公司,4G,2167
臺中市,1110731,亞太電信股份有限公司,4G,1775
臺中市,1110731,中華電信股份有限公司,4G,4856
臺中市,1110731,遠傳電信股份有限公司,4G,3349
臺中市,1110731,台灣大哥大股份有限公司,4G,3513
臺北市,1110731,亞太電信股份有限公司,4G,1584
臺北市,1110731,遠傳電信股份有限公司,4G,2907
臺北市,1110731,中華電信股份有限公司,4G,2968
臺北市,1110731,台灣大哥大股份有限公司,4G,2649
臺北市,1110731,台灣之星電信股份有限公司,4G,1830
臺東縣,1110731,台灣大哥大股份有限公司,4G,463
臺東縣,1110731,亞太電信股份有限公司,4G,142
臺東縣,1110731,中華電信股份有限公司,4G,648
臺東縣,1110731,台灣之星電信股份有限公司,4G,292
臺東縣,1110731,遠傳電信股份有限公司,4G,418
臺南市,1110731,亞太電信股份有限公司,4G,852
臺南市,1110731,台灣大哥大股份有限公司,4G,1769
臺南市,1110731,遠傳電信股份有限公司,4G,1544
臺南市,1110731,中華電信股份有限公司,4G,2139
臺南市,1110731,台灣之星電信股份有限公司,4G,1309
澎湖縣,1110731,中華電信股份有限公司,4G,194
澎湖縣,1110731,台灣大哥大股份有限公司,4G,173
澎湖縣,1110731,台灣之星電信股份有限公司,4G,75
澎湖縣,1110731,亞太電信股份有限公司,4G,40
澎湖縣,1110731,遠傳電信股份有限公司,4G,160
宜蘭縣,1110630,遠傳電信股份有限公司,5G,306
宜蘭縣,1110630,台灣之星電信股份有限公司,4G,423
宜蘭縣,1110630,遠傳電信股份有限公司,4G,598
宜蘭縣,1110630,台灣之星電信股份有限公司,5G,23
宜蘭縣,1110630,中華電信股份有限公司,5G,332
