"Ministry","Area","Agency","Name","Address","Administration","Latitude","Longitude"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","嘉義縣民雄鄉西安社區發展協會","621嘉義縣民雄鄉西安村民族路54號","其他","23.5560210","120.4286610"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","財團法人嘉義市私立保康社會福利慈善事業基金會(民雄)","621嘉義縣民雄鄉雙福村建國路二段146之86號","其他","23.5375630","120.4365120"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","嘉義縣民雄鄉中樂社區發展協會","621嘉義縣民雄鄉中樂村民族路32號","其他","23.5554900","120.4299720"
"衛生福利部","嘉義市","衛生福利部社會家庭署","財團法人台灣聖公會","600嘉義市東區過溝里興中街8號","其他","23.4749800","120.4518600"
"衛生福利部","嘉義市","衛生福利部社會家庭署","嘉義市西區育英里辦公處","600嘉義市西區育英里國華街52號","其他","23.4714300","120.4494400"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","社團法人嘉義縣中埔鄉老人會","606嘉義縣中埔鄉同仁1之10號","其他","23.4006290","120.5116190"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","嘉義縣大林鎮平林社區發展協會","622嘉義縣大林鎮平林里新興街112號","其他","23.6004440","120.4583560"
"衛生福利部","嘉義市","衛生福利部社會家庭署","財團法人嘉義市慈龍寺","600嘉義市東區北門里長榮街206號","其他","23.4833920","120.4496260"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","財團法人私立天主教中華聖母社會福利慈善事業基金會-達邦巷弄站","605嘉義縣阿里山鄉達邦村1鄰達邦23之1號","其他","23.4544410","120.7497530"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","社團法人嘉義縣晶聖發展協會-龍山站","604嘉義縣竹崎鄉14鄰大庭23號","其他","23.5164900","120.5729450"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","嘉義縣福龍長期照顧服務發展協會","616嘉義縣新港鄉中洋村4-1號","其他","23.5222890","120.3709870"
"衛生福利部","嘉義縣","衛生福利部社會家庭署","嘉義縣鄉村永續發展協會","614嘉義縣東石鄉洲仔村洲子41號之2","其他","23.4515490","120.1946220"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣古坑鄉荷苞社區發展協會","646雲林縣古坑鄉荷苞村103號","其他","23.6690070","120.5785300"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣聖心社會關懷協會-斗六據點","640雲林縣斗六市公正里中華路80號","其他","23.7082820","120.5437770"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣斗六市長安社區發展協會","640雲林縣斗六市長安里萬年路416巷49號","其他","23.7266930","120.5509400"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣斗六市湖山社區發展協會","640雲林縣斗六市湖山里楓湖路92號","其他","23.7173160","120.6077190"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣古坑鄉古坑社區發展協會","646雲林縣古坑鄉古坑村文淵路14巷7號","其他","23.6436830","120.5647170"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣虎尾鎮北溪社區發展協會","632雲林縣虎尾鎮北溪里北溪81之1號","其他","23.7094900","120.4001400"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣聖心社會關懷協會-虎尾據點","632雲林縣虎尾鎮德興里北平路77號","其他","23.7108990","120.4286500"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣聖心社會關懷協會-土庫據點","633雲林縣土庫鎮石廟里復興路28號","其他","23.6814370","120.3911740"
"衛生福利部","雲林縣","衛生福利部社會家庭署","社團法人雲林縣土庫鎮老人會","633雲林縣土庫鎮順天里新建路1之6號","其他","23.6765510","120.3880290"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣臺西鄉溪頂社區發展協會","636雲林縣臺西鄉溪頂村溪頂151之2號","其他","23.6833770","120.1885940"
"衛生福利部","雲林縣","衛生福利部社會家庭署","社團法人雲林縣復健青年協進會-東勢東北據點","635雲林縣東勢鄉東北村東勢東路397號","其他","23.6771830","120.2652450"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣家園關懷協會-樹腳里據點","651雲林縣北港鎮樹腳里陽明街37號","其他","23.5744130","120.2906980"
"衛生福利部","雲林縣","衛生福利部社會家庭署","雲林縣元長鄉五塊社區發展協會","655雲林縣元長鄉五塊村南火43號","其他","23.6603410","120.2797930"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣馬公市東衛社區發展協會","880澎湖縣馬公市東衛里東衛27之6號","其他","23.5679570","119.6003340"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣馬公市朝陽社區發展協會","880澎湖縣馬公市朝陽里文林街41號","其他","23.5739500","119.5797610"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","社團法人澎湖縣照顧服務協會-龍門站","885澎湖縣湖西鄉龍門村良文港99之1號","其他","23.5639030","119.6723350"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣馬公市虎井社區發展協會","880澎湖縣馬公市虎井里虎井9之2號","其他","23.4865170","119.5161510"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣白沙鄉惜福長青協會","884澎湖縣白沙鄉吉貝村吉貝82之1號","其他","23.7413670","119.6134140"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣湖西鄉湖西社區發展協會","885澎湖縣湖西鄉湖西村湖西11之6號","其他","23.5855400","119.6585670"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣湖西鄉白坑社區發展協會","885澎湖縣湖西鄉白坑村白猿坑1之3號","其他","23.5938190","119.6571410"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣湖西鄉南寮社區發展協會","885澎湖縣湖西鄉南寮村南寮121之5號","其他","23.5854200","119.6689660"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣湖西鄉湖東社區發展協會","885澎湖縣湖西鄉湖東村湖東23之1號","其他","23.5817330","119.6623620"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣白沙鄉赤崁社區發展協會","884澎湖縣白沙鄉赤崁村35號","其他","23.6670550","119.6017990"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","社團法人澎湖縣照顧服務協會-港子站","884澎湖縣白沙鄉港子村港子54之2號","其他","23.6491040","119.5997300"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣馬公市井垵社區發展協會","880澎湖縣馬公市井垵里井子垵17之2號","其他","23.5214100","119.5771510"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣馬公市鎖港社區發展協會","880澎湖縣馬公市鎖港里鎖管港633號","其他","23.5261680","119.6029190"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣馬公市風櫃社區發展協會","880澎湖縣馬公市風櫃里風櫃尾120之1號","其他","23.5419700","119.5438950"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣七美鄉東湖社區發展協會","883澎湖縣七美鄉東湖村3鄰古合39之1號","其他","23.2109810","119.4373220"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣西嶼鄉赤馬社區發展協會","881澎湖縣西嶼鄉赤馬村緝馬灣146之13號","其他","23.5825040","119.5106060"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣西嶼鄉竹灣社區發展協會","881澎湖縣西嶼鄉竹灣村竹篙灣224號","其他","23.6307850","119.5230000"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣西嶼鄉大池社區發展協會","881澎湖縣西嶼鄉大池村大池角11之5號","其他","23.6175190","119.5050030"
"衛生福利部","澎湖縣","衛生福利部社會家庭署","澎湖縣望安鄉東安社區發展協會","882澎湖縣望安鄉東安村望安17之1號","其他","23.3562670","119.5029310"
"衛生福利部","高雄市","衛生福利部社會家庭署","財團法人台灣聖公會(高雄)","800高雄市新興區德政里忠孝一路262號三樓","其他","22.6300070","120.3061020"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市基督教女青年會","802高雄市苓雅區博仁里五福三路101號九樓","其他","22.6198280","120.2912540"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人高雄市善護關愛協會(自由站)","807高雄市三民區德智里自由一路87號二樓","其他","22.6445940","120.3085890"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市苓雅區人和社區發展協會","802高雄市苓雅區人和里仁義街131巷4號","其他","22.6185600","120.3012780"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市楠梓區新享平社區發展協會","811高雄市楠梓區享平里楠梓路80號","其他","22.7301710","120.3278680"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市楠梓區清豐社區發展協會","811高雄市楠梓區清豐里土庫五路66號","其他","22.7383290","120.3328270"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人高雄市利河伯愛鄰協會","811高雄市楠梓區宏昌里加宏路191巷53號","其他","22.7154690","120.2948960"
"衛生福利部","高雄市","衛生福利部社會家庭署","財團法人獎卿護理展望基金會","811高雄市楠梓區宏昌里後昌路960巷19號二樓","其他","22.7153780","120.2940570"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人臺灣雷特氏症病友關懷協會","814高雄市仁武區八卦里京吉一路78號","其他","22.6829040","120.3430960"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市芳療鬆筋美容健康協會","807高雄市三民區本館里大豐一路189號","其他","22.6583420","120.3306930"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人高雄市樂活關懷協會","820高雄市岡山區岡山里文化街4號","其他","22.7876340","120.2969660"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市岡山區協和社區發展協會","820高雄市岡山區協和里協和街64號","其他","22.7959520","120.2817480"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人高雄市岡山區石潭社區發展協會","820高雄市岡山區石潭里石潭路205巷26號","其他","22.7743800","120.2667560"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市阿蓮區玉庫社區發展協會","822高雄市阿蓮區玉庫里玉庫59號","其他","22.8429550","120.3097320"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人高雄市田寮老人福利協進會","823高雄市田寮區古亭里古亭路5號","其他","22.8918950","120.4048860"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市林園區港埔社區發展協會","832高雄市林園區港埔里港埔三路129號","其他","22.4972350","120.3848570"
"衛生福利部","高雄市","衛生福利部社會家庭署","社團法人高雄市林園區文賢社區發展協會","832高雄市林園區林園里林園北路179號","其他","22.5026680","120.3932540"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市大寮區昭明社區發展協會","831高雄市大寮區昭明里鳳林一路300巷80號(昭明國小127教室)","其他","22.5423900","120.4085140"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市大樹區九曲庄內社區發展協會","840高雄市大樹區九曲里九大路639號","其他","22.6569400","120.4245370"
"衛生福利部","高雄市","衛生福利部社會家庭署","高雄市大寮區溪寮社區發展協會","831高雄市大寮區溪寮里溪寮路13之1號","其他","22.6258870","120.4186440"
